gene	in_177_set	named_factor	chromosome	strand	event_type	element_start	element_end	element_length	element_annotation	element_transcript_types	inclusion_junction	skipping_junction	measured_path	both_junctions_annotated	seen_from_both_sides	mean_PSI	PSI_slowest_third	PSI_fastest_third	dPSI_percentage_points	d_logit_per_score_unit	t_prolif	P_prolif	FDR_prolif	d_age_per_decade	FDR_age	d_age_adj_per_decade	FDR_age_adj
KLC1	FALSE	FALSE	chr14	+	alternative 5' splice site	103679519	103679545	27	coding exon	nonsense_mediated_decay;protein_coding	chr14:103679546-103700654	chr14:103679519-103700654	skipping	TRUE	FALSE	0.241873716366056	0.182095694837861	0.283408922064136	10.1313227226276	0.272694545139192	3.68352233253291	0.000368594103303326	0.00273709289374369	-0.0917730528719111	0.102941822235845	-0.0478625325800786	0.790958395735541
KLC1	FALSE	FALSE	chr14	+	cassette exon	103692359	103692425	67	coding exon	nonsense_mediated_decay;protein_coding;retained_intron	chr14:103687212-103692358	chr14:103687212-103700654	inclusion	TRUE	FALSE	0.479492533452568	0.42497400565134	0.524661624007899	9.96876183565585	0.185861490140441	3.47641331254256	0.00074535248479675	0.004912681784484	-0.0286291845219485	0.636971589795831	0.00764494072483662	1
KLC1	FALSE	FALSE	chr14	+	unannotated splice site	103679384	103679407	24	not an annotated exon	""	chr14:103677524-103679383	chr14:103677524-103679407	skipping	TRUE	FALSE	0.192583529109641	0.170415351704884	0.203464775260883	3.30494235559992	0.111011386590913	2.52888913700291	0.0129590016595009	0.0459578359165407	-0.0812439567085219	0.00319944004041488	-0.0715781281462904	0.0997597076755252
KLC1	FALSE	FALSE	chr14	+	cassette exon	103684986	103686211	1226	coding exon	protein_coding	chr14:103679546-103684985	chr14:103679546-103700654	inclusion	TRUE	FALSE	0.274137448485342	0.262961283128057	0.286734672079365	2.37733889513085	0.0536750812967569	0.859356820636875	0.392139324910223	0.587259288427859	0.0414963551967303	0.468292433198249	0.061281773046659	0.48353713966026
KTN1	FALSE	FALSE	chr14	+	cassette exon	55663955	55664041	87	coding exon	nonsense_mediated_decay;protein_coding	chr14:55661613-55663954	chr14:55661613-55667240	inclusion	TRUE	TRUE	0.413178496168199	0.332067745294336	0.468500838364425	13.6433093070089	0.242642881660682	5.18310639031843	1.09225107902108e-06	1.98649514425172e-05	-0.0913517538582353	0.004578424307534	-0.054093512033171	0.359184038655864
KTN1	FALSE	FALSE	chr14	+	cassette exon	55673172	55673255	84	coding exon	nonsense_mediated_decay;protein_coding	chr14:55673013-55673171	chr14:55673013-55675834	inclusion	TRUE	TRUE	0.280735717297906	0.306380941215867	0.260006473334008	-4.63744678818588	-0.138311212365289	-2.48053097264916	0.0147385458777644	0.051096630509966	0.0575144903470112	0.196061702825362	0.0372946748872107	0.778284174533608
LAMA4	FALSE	FALSE	chr6	-	other	112254442	112254458	17	not an annotated exon	""	chr6:112254292-112254441	chr6:112254292-112254458	skipping	TRUE	FALSE		0.534104119727066	0.587487139223601	5.33830194965355	0.0455979039481907	0.412404486497389	0.680908473388555	0.832411832492622	-0.00293199166967657	1	0.00674888658380553	1
LAMB1	FALSE	FALSE	chr7	-	unannotated splice site	107998357	108111810	113454	not an annotated exon	""	chr7:107994961-107998356	chr7:107994961-108111810	skipping	FALSE	FALSE	0.157484006569094	0.154457843078495	0.15502884964804	0.0571006569545535	0.0776647976835159	0.647704757231679	0.518617051108729	0.708904732811946	0.046508855565814	0.733093170000787	0.0726053164155683	0.801020692772742
LAMB2	FALSE	FALSE	chr3	-	cassette exon	49129839	49130018	180	coding exon	protein_coding	chr3:49130019-49130230	chr3:49124101-49130230	skipping	FALSE	FALSE	0.218467403445276	0.252870591414068	0.200119704738658	-5.27508866754098	-0.0550898621665196	-2.40738260879057	0.017846702282779	0.0589287713240111	0.0251271584182527	0.154360888725574	0.0174886441606083	0.686024928078753
LAMB2	FALSE	FALSE	chr3	-	cassette exon	49124190	49124286	97	coding exon	protein_coding;retained_intron	chr3:49124101-49124189	chr3:49124101-49130230	skipping	FALSE	FALSE	0.38449870924489	0.466892024289552	0.33475685567781	-13.2135168611742	-0.123523330973179	-2.40430793938419	0.0179892598112887	0.0591967871416803	0.026017953278796	0.645915822795799	0.00321807948504589	1
LAMB2	FALSE	FALSE	chr3	-	unannotated splice site	49121855	49121860	6	not an annotated exon	""	chr3:49121861-49121943	chr3:49121855-49121943	skipping	TRUE	FALSE	0.0279270705696394	0.0206133453374159	0.0291494185118623	0.853607317444638	0.105979977582638	1.89248558358608	0.0612340689120365	0.150257625086462	-0.0200356479098685	0.775356502399398	-4.60484349141381e-05	1
LAMP1	FALSE	FALSE	chr13	+	unannotated splice site	113310603	113310708	106	not an annotated exon	""	chr13:113309863-113310602	chr13:113309863-113310708	inclusion	FALSE	FALSE	0.0252755102497242	0.0257724607609477	0.0241386512655208	-0.16338094954269	0.0167379489603103	0.246759398515579	0.805585574390332	0.920321309540316	0.0456220687999628	0.461040221867933	0.0579059871456729	0.609934712265837
LAMP2	FALSE	FALSE	chrX	-	cassette exon	120436494	120439293	2800	coding exon	protein_coding	chrX:120439294-120441729	chrX:120431463-120441729	inclusion	TRUE	FALSE	0.3603454038944	0.287611492744551	0.417597973428007	12.9986480683456	0.311984076186001	7.62295482961983	1.26833155767196e-11	7.39823151622888e-10	-0.0399625085884951	0.357309083544454	0.0224408529015143	0.846802145998523
LAPTM4A	FALSE	FALSE	chr2	-	unannotated splice site	20041008	20041011	4	not an annotated exon	""	chr2:20041012-20051409	chr2:20041008-20051409	skipping	TRUE	FALSE	0.01306011294828	0.0122692597417853	0.0155898623211121	0.332060257932681	0.067885539411492	1.26177695370464	0.2098789512005	0.386013696086633	-0.0210732309026439	0.731211994371504	-0.00981028808522734	1
LGALS1	FALSE	FALSE	chr22	+	cassette exon	37678483	37678654	172	coding exon	nonsense_mediated_decay;processed_transcript;protein_coding	chr22:37677066-37678482	chr22:37677066-37679602	skipping	TRUE	TRUE	0.019213733116253	0.0151134100455925	0.0223236115130587	0.721020146746617	0.144269895470703	5.59201743617458	1.85467483395368e-07	4.23338866461508e-06	-0.0148381284402538	0.637209752049209	0.0147001445274339	0.829640025388377
LGALS1	FALSE	FALSE	chr22	+	cassette exon	37678376	37678392	17	NMD-only exon	nonsense_mediated_decay	chr22:37677066-37678375	chr22:37677066-37678482	inclusion	TRUE	FALSE	0.0148738484351484	0.0125384197282761	0.0157287296653603	0.31903099370842	0.053403745706485	1.19973819150414	0.23299344508733	0.410788339420431	-0.0153680464182834	0.784713954825261	-0.00628148050023662	1
LGALS1	FALSE	FALSE	chr22	+	alternative 3' splice site	37676856	37676985	130	NMD-only exon	nonsense_mediated_decay	chr22:37675712-37676855	chr22:37675712-37676985	inclusion	TRUE	FALSE	0.00238901437758503	0.00180650854802436	0.00274798521339192	0.0941476665367561	0.00827844781176394	0.691558581203177	0.49077044161541	0.681547681475713	-0.00480879864205537	0.724659214924882	-0.00385417842517663	0.983234759464368
LIMA1	FALSE	FALSE	chr12	-	alternative 3' splice site	50192562	50192564	3	coding exon	protein_coding	chr12:50192565-50195829	chr12:50192562-50195829	inclusion	TRUE	FALSE	0.161983403947799	0.157101725871594	0.171489186286768	1.43874604151738	0.0240565875413052	0.784504549560617	0.434544680976359	0.625428040626574	0.0275795864037796	0.272819710231876	0.038127412224924	0.283277700446563
LMO7	FALSE	FALSE	chr13	+	alternative 3' splice site	75835152	75835232	81	coding exon	processed_transcript;protein_coding	chr13:75834388-75835151	chr13:75834388-75835232	skipping	TRUE	FALSE	0.485684786035147	0.477650831781875	0.50717494079834	2.95241090164647	0.114800673943827	2.485724260406	0.0145374803656969	0.0506059065749593	-0.0182534904365292	0.736942848901488	0.00404520701894797	1
LMO7	FALSE	FALSE	chr13	+	unannotated splice site	75821610	75823139	1530	not an annotated exon	""	chr13:75823140-75823564	chr13:75821610-75823564	inclusion	FALSE	FALSE	0.112294616150461	0.137638441404642	0.0919695320188292	-4.56689093858131	-0.0928646750498253	-2.39009552869129	0.0186614537875067	0.0604453374583909	-0.00092399446964554	1	-0.0218970624010245	0.83414611106599
LMO7	FALSE	FALSE	chr13	+	cassette exon	75838140	75838196	57	coding exon	protein_coding	chr13:75836458-75838139	chr13:75836458-75840084	skipping	TRUE	TRUE	0.0886345258268644	0.101920319124846	0.0756685821461411	-2.62517369787049	-0.211359647271898	-2.21047308504481	0.0292845731521954	0.0855642897685713	0.0651379611440001	0.467803958187632	0.0299826425839958	0.983234759464368
LMO7	FALSE	FALSE	chr13	+	cassette exon	75713182	75713252	71	coding exon	processed_transcript;protein_coding	chr13:75636727-75713181	chr13:75636727-75727028	skipping	TRUE	TRUE	0.365738561427743	0.416719081005585	0.334814106369615	-8.19049746359702	-0.103800038536279	-1.398528705304	0.164958106927887	0.323542400035609	0.0171248530004596	0.869525739108476	-0.00292102044613888	1
LOXL1	FALSE	FALSE	chr15	+	cassette exon	73946417	73946554	138	coding exon	nonsense_mediated_decay;protein_coding	chr15:73942963-73946416	chr15:73942963-73947066	skipping	FALSE	TRUE	0.0376667511741215	0.030026861744886	0.0401089715269406	1.00821097820546	0.20188393388883	2.61011588769728	0.0103998340052245	0.0380730198619683	-0.0793266944956628	0.201606548611068	-0.0489481843886064	0.790958395735541
LOXL2	FALSE	FALSE	chr8	-	cassette exon	23298836	23298947	112	coding exon	protein_coding	chr8:23298123-23298835	chr8:23298123-23302026	skipping	TRUE	TRUE	0.0170326190549902	0.0140243878846038	0.019364219819279	0.533983193467519	0.156553271101164	2.9703065604034	0.00370213590404917	0.0172243012444203	-0.032311558921407	0.548359975491591	-0.00329089933214693	1
LOXL2	FALSE	FALSE	chr8	-	unannotated splice site	23328566	23328583	18	not an annotated exon	""	chr8:23328584-23333400	chr8:23328566-23333400	inclusion	TRUE	FALSE	0.0239970019726216	0.0243589201178374	0.0247861460990894	0.0427225981251989	0.103055309349988	2.15513610610715	0.0334808904726874	0.0939058558479313	0.0164984720711518	0.788449142494701	0.0426677215877549	0.568473491579471
LRRFIP1	FALSE	FALSE	chr2	+	cassette exon	237762603	237765915	3313	coding exon	protein_coding	chr2:237760206-237762602	chr2:237760206-237769942	skipping	TRUE	FALSE	0.256275366127862	0.378621666565213	0.187056079792401	-19.1565586772812	-0.396062758900083	-7.62056510964463	1.28343328273303e-11	7.39823151622888e-10	0.123597513937822	0.00147677948473481	0.0580081333546229	0.388844137308143
LRRFIP1	FALSE	FALSE	chr2	+	cassette exon	237751200	237751271	72	coding exon	protein_coding	chr2:237751272-237753308	chr2:237749325-237753308	inclusion	TRUE	TRUE	0.129845483433963	0.138004851574312	0.128820511393546	-0.918434018076625	-0.046720360661896	-0.450880844987236	0.653023191611435	0.815404772364578	0.00158227005533745	1	-0.00858633912394222	1
LSM1	FALSE	FALSE	chr8	-	cassette exon	38169802	38169917	116	coding exon	nonsense_mediated_decay;processed_transcript;protein_coding	chr8:38169918-38171964	chr8:38163841-38171964	skipping	TRUE	TRUE	0.0894168961757207	0.113426348707375	0.0834190412700804	-3.00073074372944	-0.130809396921601	-1.89941907671417	0.0603069449140026	0.148733806854622	0.0555165018715391	0.345828646836278	0.036603194014071	0.855196191594143
LSM14A	FALSE	TRUE	chr19	+	cassette exon	34226408	34226464	57	coding exon	protein_coding;retained_intron	chr19:34226465-34227364	chr19:34221739-34227364	inclusion	TRUE	FALSE	0.420541711632202	0.396573465760824	0.434466746193316	3.78932804324922	0.100628634829492	1.851638230442	0.0669422867593853	0.160784404850755	-0.0418629881016645	0.386009838227096	-0.0271554188097155	0.865330761437268
LTBP2	FALSE	FALSE	chr14	-	cassette exon	74501441	74501590	150	coding exon	nonsense_mediated_decay;protein_coding	chr14:74501030-74501440	chr14:74501030-74508829	skipping	FALSE	TRUE	0.130823464857232	0.173743783116203	0.10891744396961	-6.48263391465924	-0.113046012197397	-2.67821583113891	0.00861611812418862	0.0337129414531257	0.0603939362771004	0.0355431933292239	0.0463718043758508	0.409302684141482
LTBP2	FALSE	FALSE	chr14	-	cassette exon	74507973	74508095	123	coding exon	nonsense_mediated_decay;protein_coding	chr14:74507311-74507972	chr14:74507311-74508603	skipping	TRUE	TRUE	0.0365106494448495	0.0281561096077055	0.0406998303583842	1.25437207506787	0.160015666021496	2.24311251112574	0.0270310710082757	0.0809979493384543	-0.0176103891638691	0.863017141541745	0.014936056832371	1
LTBP2	FALSE	FALSE	chr14	-	cassette exon	74508604	74508729	126	coding exon	nonsense_mediated_decay;protein_coding	chr14:74508730-74508829	chr14:74501030-74508829	skipping	FALSE	FALSE	0.125999234874478	0.140700157359623	0.118765744066687	-2.19344132929358	-0.0524349132937032	-1.53739356139908	0.127263342629558	0.267174461903165	0.03735896870395	0.146565359571566	0.0326034230237447	0.499584556565982
LTBP2	FALSE	FALSE	chr14	-	cassette exon	74508830	74508952	123	coding exon	nonsense_mediated_decay;protein_coding	chr14:74508730-74508829	chr14:74508730-74511244	skipping	FALSE	FALSE	0.0736398585044178	0.0876225551934798	0.0672685142508134	-2.03540409426664	-0.104956134682981	-1.24136795929774	0.217289464237378	0.395399394259669	0.0677658528153376	0.343484295654107	0.0569348479108568	0.77459555409508
LTBP2	FALSE	FALSE	chr14	-	cassette exon	74510091	74510213	123	coding exon	nonsense_mediated_decay;protein_coding	chr14:74510214-74511244	chr14:74501030-74511244	skipping	FALSE	TRUE	0.0799109738966052	0.101039008798276	0.0700209574977871	-3.10180513004885	-0.0924886095241643	-1.1014205897168	0.273280842909757	0.463790879566186	0.0743972490913736	0.284306495141247	0.0675993595383574	0.661864351585469
LTBP3	FALSE	FALSE	chr11	-	cassette exon	65540245	65540382	138	coding exon	nonsense_mediated_decay;processed_transcript;protein_coding;retained_intron	chr11:65540383-65540485	chr11:65540154-65540485	skipping	FALSE	FALSE	0.0785346491310552	0.0951379379349378	0.0674366033871486	-2.77013345477892	-0.395142053559604	-3.83239517266158	0.000218566666721993	0.00181789437754093	0.14985798607735	0.0391342200676274	0.0893875847728875	0.593770447481842
LTBR	FALSE	FALSE	chr12	+	cassette exon	6388398	6388505	108	coding exon	nonsense_mediated_decay;protein_coding	chr12:6386445-6388397	chr12:6386445-6388799	skipping	TRUE	TRUE	0.118125865031815	0.148977941305567	0.101868971300737	-4.71089700048297	-0.294976341422477	-2.81988742188517	0.00576318789067339	0.0250326973386721	0.0534861965673254	0.645915822795799	-0.00257771892255743	1
LY6E	FALSE	FALSE	chr8	+	alternative 3' splice site	143020883	143020887	5	coding exon	protein_coding	chr8:143018587-143020882	chr8:143018587-143020887	skipping	TRUE	FALSE	0.187718582350935	0.192643797955982	0.182394188379953	-1.02496095760289	0.187664703721978	1.41947563523534	0.158779777812953	0.313959316477822	-0.0134391767498342	0.981124350335276	0.0260805555218651	1
LYRM2	FALSE	FALSE	chr6	-	alternative 5' splice site	89637725	89637741	17	coding exon	processed_transcript;protein_coding	chr6:89637354-89637724	chr6:89637354-89637741	inclusion	TRUE	FALSE	0.195068480978304	0.227880616963436	0.173315662012636	-5.45649549507997	-0.206165291873053	-2.94282127952436	0.0040187330583909	0.0184200958646731	0.0609999625533822	0.310264901267305	0.026233968519757	0.947283790071782
MACF1	FALSE	FALSE	chr1	+	cassette exon	39480920	39481030	111	coding exon	processed_transcript;protein_coding	chr1:39481031-39484600	chr1:39480010-39484600	inclusion	TRUE	FALSE	0.15235869600235	0.153882325410755	0.141258395695441	-1.26239297153142	-0.068937080191597	-1.16413705998383	0.24705790676362	0.427605058983751	0.0382942532254718	0.484409629793165	0.0300174559886694	0.863932451492619
MACROH2A1	FALSE	FALSE	chr5	-	cassette exon	135350823	135350913	91	coding exon	nonsense_mediated_decay;protein_coding	chr5:135346058-135350822	chr5:135346058-135352945	skipping	TRUE	FALSE	0.311706309932409	0.218026721825224	0.405815433003214	18.778871117799	0.392269979394479	6.33798716464533	6.23917932884654e-09	2.16524988749052e-07	-0.0818728428786081	0.125908713173051	-0.00932721757703208	1
MACROH2A1	FALSE	FALSE	chr5	-	cassette exon	135352946	135353045	100	coding exon	nonsense_mediated_decay;protein_coding	chr5:135353046-135360496	chr5:135350914-135360496	inclusion	TRUE	FALSE	0.313686200548027	0.250224532637953	0.371014756394242	12.0790223756289	0.296817912502224	4.40667487957209	2.57928889547271e-05	0.000284810439399438	-0.0679113185870011	0.251643441873892	-0.0141335431011427	1
MACROH2A1	FALSE	FALSE	chr5	-	alternative 3' splice site	135360605	135360607	3	coding exon	nonsense_mediated_decay;processed_transcript;protein_coding	chr5:135360608-135369405	chr5:135360605-135369405	inclusion	TRUE	FALSE	0.429181009043963	0.419821429135594	0.426453181132819	0.663175199722504	0.0446688131460773	1.29574297062668	0.197960275366199	0.369518604017807	0.0138687827295175	0.724659214924882	0.026468429583307	0.685750082706529
MAGED2	FALSE	FALSE	chrX	+	cassette exon	54809060	54809223	164	coding exon	protein_coding	chrX:54809224-54809302	chrX:54807803-54809302	skipping	TRUE	TRUE	0.259819263000859	0.268173703161034	0.238166338107679	-3.00073650533548	-0.120179046695477	-1.11933106789726	0.26560241793904	0.45324326312628	0.0548821624106965	0.635407090514777	0.0382312128399988	0.96580989741943
MAP4	FALSE	FALSE	chr3	-	other	47852939	47853039	101	not an annotated exon	""	chr3:47853040-47853162	chr3:47852939-47853162	skipping	TRUE	FALSE	0.272510089935629	0.215450382709866	0.315635695269765	10.01853125599	0.301722998112415	4.16775741542045	6.4180575060209e-05	0.000611423349523168	-0.0403405286208515	0.62666596507753	0.0196937955026689	1
MAP4	FALSE	FALSE	chr3	-	cassette exon	47918719	47918841	123	coding exon	protein_coding	chr3:47918842-47921764	chr3:47917175-47921764	skipping	TRUE	TRUE	0.0885426593143673	0.0688649742977174	0.0974004979322251	2.85355236345078	0.154043808274156	3.04702695677668	0.00293610833776061	0.0143886231364897	-0.104266150422277	0.000920849651809318	-0.0892686897972902	0.070031242102986
MAP4	FALSE	FALSE	chr3	-	alternative 5' splice site	47870813	47870857	45	coding exon	protein_coding	chr3:47869328-47870812	chr3:47869328-47870857	skipping	TRUE	FALSE	0.0919971109335104	0.0763227281040336	0.0990452136674357	2.2722485563402	0.202698316649783	3.01536969909592	0.00323243987344341	0.0155984951875324	-0.0506213175403243	0.418553547379619	-0.014690254878872	1
